date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:41:11	1282/1282	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/backend.svg	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/backend.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:11	58489/58489	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-list.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-list.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:11	64286/64286	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-detail.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-product-detail.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:11	57428/57428	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-list.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-list.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:29	68986/68986	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-detail.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/ecommerce-order-detail.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:29	65807/65807	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-hospital.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/dashboard-hospital.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:29	59156/59156	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-appointment.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-appointment.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:29	990/990	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/calender.svg	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/calender.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:45	63240/63240	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-doctor.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-doctor.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:46	1053/1053	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/doctor.svg	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/doctor.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:46	69241/69241	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-patient.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/hospital-patient.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:46	1227/1227	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Jan%202021%2016:37:19%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/basic.svg	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/assets/images/svg-icon/basic.svg	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:41:46	54859/54859	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-alerts.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-alerts.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:02	52915/52915	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-badges.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-badges.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:03	75970/75970	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-buttons.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-buttons.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:03	90542/90542	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-cards.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-cards.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:03	61556/61556	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-carousel.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-carousel.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:19	71903/71903	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-collapse.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-collapse.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:20	93971/93971	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:26%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-dropdowns.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-dropdowns.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:20	49019/49019	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-embeds.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-embeds.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:20	72216/72216	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-grids.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-grids.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:36	51199/51199	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-images.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-images.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:38	57973/57973	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-media.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-media.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:38	81698/81698	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-modals.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-modals.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:38	58715/58715	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-paginations.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-paginations.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:53	51806/51806	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-popovers.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-popovers.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:55	58983/58983	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-progressbars.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-progressbars.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:55	58537/58537	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-spinners.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-spinners.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
01:42:55	77084/77084	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20Jan%202021%2016:37:27%20GMT	https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-tabs.html	C:/Users/Ctor01/Downloads/Templates/Soyuz/themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/basic-ui-kits-tabs.html	(from https://themesbox.in/admin-templates/soyuz/html/rtl-light-vertical/crm-clients.html)
